study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp
PRJEB12357	SAMEA3882544	ERX1369072	ERR1297740	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/000/ERR1297740/ERR1297740_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/000/ERR1297740/ERR1297740_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297740/FAT_023-22-14-0_13s000129-2-1_lane3.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297740/FAT_023-22-14-0_13s000129-2-1_lane3.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882548	ERX1369073	ERR1297741	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/001/ERR1297741/ERR1297741_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/001/ERR1297741/ERR1297741_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297741/FAT_024-22-0-0_13s000091-1-1_lane5.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297741/FAT_024-22-0-0_13s000091-1-1_lane5.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882521	ERX1369074	ERR1297742	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/002/ERR1297742/ERR1297742_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/002/ERR1297742/ERR1297742_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297742/FAT_012-22-42-0_13s000054-1-1_lane1.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297742/FAT_012-22-42-0_13s000054-1-1_lane1.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882521	ERX1369075	ERR1297743	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/003/ERR1297743/ERR1297743_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/003/ERR1297743/ERR1297743_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297743/FAT_012-22-42-0_13s000054-2-1_lane1.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297743/FAT_012-22-42-0_13s000054-2-1_lane1.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882519	ERX1369076	ERR1297744	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/004/ERR1297744/ERR1297744_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/004/ERR1297744/ERR1297744_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297744/FAT_012-22-14-0_13s000063-2-1_lane2.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297744/FAT_012-22-14-0_13s000063-2-1_lane2.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882516	ERX1369077	ERR1297745	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/005/ERR1297745/ERR1297745_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/005/ERR1297745/ERR1297745_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297745/FAT_010-22-42-0_13s000037-2-1_lane3.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297745/FAT_010-22-42-0_13s000037-2-1_lane3.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882540	ERX1369078	ERR1297746	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/006/ERR1297746/ERR1297746_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/006/ERR1297746/ERR1297746_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297746/FAT_020-22-2-0_13s000118-1-1_lane6.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297746/FAT_020-22-2-0_13s000118-1-1_lane6.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882514	ERX1369079	ERR1297747	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/007/ERR1297747/ERR1297747_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/007/ERR1297747/ERR1297747_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297747/FAT_010-22-14-0_13s000119-2-1_lane8.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297747/FAT_010-22-14-0_13s000119-2-1_lane8.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882525	ERX1369080	ERR1297748	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/008/ERR1297748/ERR1297748_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/008/ERR1297748/ERR1297748_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297748/FAT_014-22-2-0_13s000125-2-1_lane8.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297748/FAT_014-22-2-0_13s000125-2-1_lane8.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882534	ERX1369081	ERR1297749	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/009/ERR1297749/ERR1297749_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/009/ERR1297749/ERR1297749_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297749/FAT_017-22-14-0_13s000069-2-1_lane8.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297749/FAT_017-22-14-0_13s000069-2-1_lane8.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882504	ERX1369082	ERR1297750	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/000/ERR1297750/ERR1297750_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/000/ERR1297750/ERR1297750_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297750/FAT_006-22-14-0_13s000131-1-1_lane5.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297750/FAT_006-22-14-0_13s000131-1-1_lane5.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882526	ERX1369083	ERR1297751	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/001/ERR1297751/ERR1297751_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/001/ERR1297751/ERR1297751_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297751/FAT_014-22-42-0_13s000046-1-1_lane1.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297751/FAT_014-22-42-0_13s000046-1-1_lane1.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882547	ERX1369084	ERR1297752	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/002/ERR1297752/ERR1297752_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/002/ERR1297752/ERR1297752_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297752/FAT_023-22-84-0_13s000066-1-1_lane5.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297752/FAT_023-22-84-0_13s000066-1-1_lane5.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882513	ERX1369085	ERR1297753	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/003/ERR1297753/ERR1297753_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/003/ERR1297753/ERR1297753_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297753/FAT_010-22-0-0_13s000033-1-1_lane6.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297753/FAT_010-22-0-0_13s000033-1-1_lane6.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882531	ERX1369086	ERR1297754	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/004/ERR1297754/ERR1297754_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/004/ERR1297754/ERR1297754_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297754/FAT_015-22-42-0_13s000035-1-1_lane5.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297754/FAT_015-22-42-0_13s000035-1-1_lane5.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882555	ERX1369087	ERR1297755	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/005/ERR1297755/ERR1297755_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/005/ERR1297755/ERR1297755_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297755/FAT_DON_11-22-0-6_13s000061-2-1_lane8.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297755/FAT_DON_11-22-0-6_13s000061-2-1_lane8.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882528	ERX1369088	ERR1297756	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/006/ERR1297756/ERR1297756_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/006/ERR1297756/ERR1297756_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297756/FAT_015-22-0-0_13s000057-2-1_lane8.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297756/FAT_015-22-0-0_13s000057-2-1_lane8.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882505	ERX1369089	ERR1297757	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/007/ERR1297757/ERR1297757_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/007/ERR1297757/ERR1297757_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297757/FAT_006-22-2-0_13s000071-2-1_lane7.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297757/FAT_006-22-2-0_13s000071-2-1_lane7.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882527	ERX1369090	ERR1297758	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/008/ERR1297758/ERR1297758_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/008/ERR1297758/ERR1297758_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297758/FAT_014-22-84-0_13s000107-1-1_lane5.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297758/FAT_014-22-84-0_13s000107-1-1_lane5.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882517	ERX1369091	ERR1297759	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/009/ERR1297759/ERR1297759_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/009/ERR1297759/ERR1297759_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297759/FAT_010-22-84-0_13s000053-1-1_lane6.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297759/FAT_010-22-84-0_13s000053-1-1_lane6.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882505	ERX1369092	ERR1297760	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/000/ERR1297760/ERR1297760_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/000/ERR1297760/ERR1297760_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297760/FAT_006-22-2-0_13s000071-1-1_lane6.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297760/FAT_006-22-2-0_13s000071-1-1_lane6.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882507	ERX1369093	ERR1297761	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/001/ERR1297761/ERR1297761_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/001/ERR1297761/ERR1297761_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297761/FAT_006-22-84-0_13s000120-2-1_lane3.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297761/FAT_006-22-84-0_13s000120-2-1_lane3.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882541	ERX1369094	ERR1297762	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/002/ERR1297762/ERR1297762_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/002/ERR1297762/ERR1297762_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297762/FAT_020-22-42-0_13s000076-2-1_lane7.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297762/FAT_020-22-42-0_13s000076-2-1_lane7.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882537	ERX1369095	ERR1297763	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/003/ERR1297763/ERR1297763_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/003/ERR1297763/ERR1297763_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297763/FAT_017-22-84-0_13s000114-1-1_lane5.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297763/FAT_017-22-84-0_13s000114-1-1_lane5.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882507	ERX1369096	ERR1297764	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/004/ERR1297764/ERR1297764_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/004/ERR1297764/ERR1297764_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297764/FAT_006-22-84-0_13s000120-1-1_lane1.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297764/FAT_006-22-84-0_13s000120-1-1_lane1.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882530	ERX1369097	ERR1297765	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/005/ERR1297765/ERR1297765_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/005/ERR1297765/ERR1297765_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297765/FAT_015-22-2-0_13s000124-2-1_lane7.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297765/FAT_015-22-2-0_13s000124-2-1_lane7.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882516	ERX1369098	ERR1297766	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/006/ERR1297766/ERR1297766_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/006/ERR1297766/ERR1297766_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297766/FAT_010-22-42-0_13s000037-1-1_lane3.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297766/FAT_010-22-42-0_13s000037-1-1_lane3.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882546	ERX1369099	ERR1297767	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/007/ERR1297767/ERR1297767_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/007/ERR1297767/ERR1297767_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297767/FAT_023-22-42-0_13s000085-2-1_lane8.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297767/FAT_023-22-42-0_13s000085-2-1_lane8.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882509	ERX1369100	ERR1297768	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/008/ERR1297768/ERR1297768_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/008/ERR1297768/ERR1297768_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297768/FAT_008-22-14-0_13s000062-1-1_lane6.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297768/FAT_008-22-14-0_13s000062-1-1_lane6.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882510	ERX1369101	ERR1297769	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/009/ERR1297769/ERR1297769_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/009/ERR1297769/ERR1297769_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297769/FAT_008-22-2-0_13s000123-2-1_lane7.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297769/FAT_008-22-2-0_13s000123-2-1_lane7.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882542	ERX1369102	ERR1297770	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/000/ERR1297770/ERR1297770_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/000/ERR1297770/ERR1297770_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297770/FAT_020-22-84-0_13s000045-2-1_lane2.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297770/FAT_020-22-84-0_13s000045-2-1_lane2.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882531	ERX1369103	ERR1297771	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/001/ERR1297771/ERR1297771_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/001/ERR1297771/ERR1297771_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297771/FAT_015-22-42-0_13s000035-2-1_lane7.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297771/FAT_015-22-42-0_13s000035-2-1_lane7.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882518	ERX1369104	ERR1297772	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/002/ERR1297772/ERR1297772_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/002/ERR1297772/ERR1297772_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297772/FAT_012-22-0-0_13s000095-1-1_lane6.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297772/FAT_012-22-0-0_13s000095-1-1_lane6.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882503	ERX1369105	ERR1297773	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/003/ERR1297773/ERR1297773_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/003/ERR1297773/ERR1297773_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297773/FAT_006-22-0-0_13s000090-2-1_lane8.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297773/FAT_006-22-0-0_13s000090-2-1_lane8.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882555	ERX1369106	ERR1297774	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/004/ERR1297774/ERR1297774_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/004/ERR1297774/ERR1297774_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297774/FAT_DON_11-22-0-6_13s000061-2-1_lane7.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297774/FAT_DON_11-22-0-6_13s000061-2-1_lane7.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882507	ERX1369107	ERR1297775	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/005/ERR1297775/ERR1297775_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/005/ERR1297775/ERR1297775_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297775/FAT_006-22-84-0_13s000120-2-1_lane1.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297775/FAT_006-22-84-0_13s000120-2-1_lane1.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882545	ERX1369108	ERR1297776	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/006/ERR1297776/ERR1297776_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/006/ERR1297776/ERR1297776_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297776/FAT_023-22-2-0_13s000117-1-1_lane6.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297776/FAT_023-22-2-0_13s000117-1-1_lane6.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882553	ERX1369109	ERR1297777	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/007/ERR1297777/ERR1297777_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/007/ERR1297777/ERR1297777_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297777/FAT_DON_11-22-0-4_13s000051-2-1_lane1.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297777/FAT_DON_11-22-0-4_13s000051-2-1_lane1.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882535	ERX1369110	ERR1297778	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/008/ERR1297778/ERR1297778_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/008/ERR1297778/ERR1297778_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297778/FAT_017-22-2-0_13s000082-2-1_lane3.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297778/FAT_017-22-2-0_13s000082-2-1_lane3.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882507	ERX1369111	ERR1297779	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/009/ERR1297779/ERR1297779_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/009/ERR1297779/ERR1297779_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297779/FAT_006-22-84-0_13s000120-2-1_lane2.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297779/FAT_006-22-84-0_13s000120-2-1_lane2.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882505	ERX1369112	ERR1297780	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/000/ERR1297780/ERR1297780_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/000/ERR1297780/ERR1297780_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297780/FAT_006-22-2-0_13s000071-2-1_lane8.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297780/FAT_006-22-2-0_13s000071-2-1_lane8.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882503	ERX1369113	ERR1297781	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/001/ERR1297781/ERR1297781_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/001/ERR1297781/ERR1297781_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297781/FAT_006-22-0-0_13s000090-2-1_lane7.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297781/FAT_006-22-0-0_13s000090-2-1_lane7.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882529	ERX1369114	ERR1297782	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/002/ERR1297782/ERR1297782_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/002/ERR1297782/ERR1297782_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297782/FAT_015-22-14-0_13s000111-2-1_lane7.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297782/FAT_015-22-14-0_13s000111-2-1_lane7.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882525	ERX1369115	ERR1297783	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/003/ERR1297783/ERR1297783_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/003/ERR1297783/ERR1297783_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297783/FAT_014-22-2-0_13s000125-1-1_lane6.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297783/FAT_014-22-2-0_13s000125-1-1_lane6.screened.adapter.screened.hg19.pair.2.fq.gz	
